SMILES,CID,Unnamed: 0,MW,LogP,MR,TPSA,NumAromaticRings,FractionCSP3,NumValenceElectron,MaxCharge,MinCharge,BertzCT,BalabanJ,LabuteASA
CC(C)(C)C1=CC(=O)C=CC1=O,19211,-0.9362816758985388,-1.16020938678649,-0.3338778752684552,-0.7837402518764691,-0.811015184325533,-1.0797676778377279,1.8663126164760446,-0.809984753494484,-1.117761244737201,0.9018197376907555,-1.0030850516695968,0.8908648447010855,-0.9985904347088612
c1ccc2c(c1)C(=O)c1c(ccc(c1C2=O)NCCO)NCCO,20549,-0.9050722867019209,1.1664064815955615,-0.6626362289285918,1.6228116170659452,1.32752077513244,0.9345888303973613,0.6962966185088673,1.741812057420021,-0.6377251223692912,-0.20964656355781,0.842972545297014,-1.0454689507754915,1.5124232967822575
COc1ccc(cc1)c1cc(c2c(c1O)C(=O)c1c(ccc(c1C2=O)O)N)N,20826,-0.8738628975053029,1.8840719432293578,0.5336627689550005,2.3300247447844216,2.5608580821912,1.9417670845149058,-0.4528262366374673,2.4222912069972224,-0.5049783108967998,-1.4062651281292586,2.618580772324445,-1.460808085103258,2.2897878102955347
Cc1c(c2c(cc1)C(=O)c1ccccc1C2=O)Nc1ccccc1,21062,-0.8426535083086849,0.9799305471067412,2.026814391750076,1.803036265828784,-0.41227700093620534,1.9417670845149058,-0.4528262366374673,1.4015724826314204,-0.6396592093329015,0.21391789795351288,1.8265869024607861,-1.6285126610991927,1.5434314457868823
CCCCC[C@@H](c1c(cc2c(c1O)C(=O)c1c(cc(cc1C2=O)O)O)O)O,22049,-0.8114441191120669,1.8267488162454524,0.6869727805357331,1.8737662885241546,2.5416337973727616,0.9345888303973613,1.2081786176195073,2.5073511006943727,-0.456183510261007,-1.4130766259108487,1.7099826067009152,-1.1141546180735777,2.1150524729559304
c1cc(c2c(c1O)C(=O)c1c(ccc(c1C2=O)O)Cl)Cl,23271,-0.780234729915449,0.9189197996885761,0.9207104347521049,0.6537564134875984,0.5300444083537847,0.9345888303973613,-0.7662233789501038,0.7210933330542191,-0.5262041001810618,-1.4062746332811475,0.5593408526829484,-0.4192375374262086,0.9120484296684274
c1cc2c(c(c1)O)C(=O)c1c(C2=O)cccc1O,2950,-0.7490253407188311,-0.06956335873976907,-0.162824033250584,0.10829745296454964,0.5300444083537847,0.9345888303973613,-0.7662233789501038,0.21073397087131807,-0.45695207402195137,-1.406294295429825,0.46331642600370093,-0.5593149028270763,0.13654069343256814
CN(C)CCCNC1=C(C(=O)c2ccccc2C1=O)Cl,31108,-0.7178159515222131,0.684490450836751,-0.01017734243385949,0.9834868994940031,-0.30488616850217215,-0.07258942372018332,1.427556617238353,0.9762730141456696,-0.13938271557767629,-0.06026887031666139,0.19785271820429395,-1.1100980028409404,0.9205484494298923
COC1=C(C(=O)c2ccccc2C1=O)OC,3136,-0.6866065623255951,-0.3853212391922903,-0.41422260280859957,-0.26903820878810203,-0.19915260200076235,-0.07258942372018332,0.33066661914412415,-0.044445710220132446,0.581057010233703,-1.2185418601560778,-0.31498158432267287,0.038237923039214194,-0.22656434747872614
Cc1c(c2c(cc1)C(=O)c1ccccc1C2=O)N(=O)=O,31426,-0.6553971731289772,0.31822508428076357,0.5049907289308717,0.5471578369909685,0.6188738623424299,0.9345888303973613,-0.32746737971241296,0.6360334393570689,2.351577338477546,0.9166017481513717,1.0771733441205962,-0.565133763369014,0.5666774558242388
CC(C)(C)NC1=CC(=O)c2ccccc2C1=O,31903,-0.6241877839323592,-0.22646658616630366,0.2222336702545041,0.27139621460358243,-0.41227700093620534,-0.07258942372018332,1.1141594749257162,0.21073397087131807,-0.191723392956409,-0.024887967403262448,-0.039921641193028184,-0.5107738820497426,0.07648989044849314
CCOC1=CC(=O)C(=CC1=O)NC(=O)C,32263,-0.5929783947357412,-0.5145601390030627,-1.6508183371055154,-0.5153276274602018,0.4594448796240037,-1.0797676778377279,1.2081786176195073,-0.1295056039172826,0.2520712340900246,-1.220030718721217,-0.62644683657949,0.40798235246446873,-0.4406679626771233
CC1=C(C(=O)C(=C(C1=O)Br)C(C)C)Br,34474,-0.5617690055391232,1.1039034675425214,0.8644110849071547,0.07309847453399002,-0.811015184325533,-1.0797676778377279,1.8663126164760446,-0.29962539131158294,-0.5963524675333599,0.9189551440660588,-0.640042076026517,1.5282003702705074,0.045194149128764495
c1ccc2c(c1)C(=O)C(=C(C2=O)CCl)CCl,35853,-0.5305596163425054,0.14403165209437707,0.638633279858844,0.13499336855741395,-0.811015184325533,-0.07258942372018332,0.33066661914412415,-0.044445710220132446,-0.817029577613953,0.9130612697331818,-0.2985044536287594,0.03823792303921221,0.16405632500950854
c1cc2c(C(=O)C=CC2=O)c(c1)O,3806,-0.49935022714588734,-1.0174252975206972,-0.6153746244932125,-0.8264297645353696,-0.14048538798587387,-0.07258942372018332,-0.7662233789501038,-0.809984753494484,-0.8506780534525556,-1.4062989976895734,-0.4167242133226126,0.23836617422560627,-0.910102256557731
CC1=CC(=O)c2ccccc2C1=O,4055,-0.4681408379492694,-1.0457209687127529,-0.04782079579116161,-0.6657207881624999,-0.811015184325533,-0.07258942372018332,-0.16791974362597933,-0.809984753494484,-0.8792163909320888,0.9092340948726839,-0.4263002761889483,0.09004779559749441,-0.8509901041861432
CCOC1=C(C(=O)c2ccccc2C1=O)Cl,43050,-0.43693144875265144,-0.1206447935489564,0.4004182104854337,-0.08063167561741633,-0.5050838931631477,-0.07258942372018332,0.33066661914412415,-0.044445710220132446,0.500928921749259,-1.2046935998124686,-0.11624632833031728,-0.14557308530657878,-0.03125401123460934
C1=CC(=O)c2c(C1=O)c(c(c(c2O)Cl)Cl)O,4407,-0.40572205955603347,0.2006229944784882,0.2240578023555189,-0.19034404977292113,0.5300444083537852,-0.07258942372018332,-0.7662233789501038,-0.044445710220132446,-0.8437806911992962,-1.388895681804685,-0.07945054688965504,0.635686747132544,0.04583202026633357
C1=CC(=O)C=CC1=O,4650,-0.37451267035941554,-1.9652872363016252,-1.5082043728443717,-1.785272582784961,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-1.830703477860286,-1.2445550081602277,0.9016980706102827,-1.5746167761041705,0.3932459638090374,-1.9567452065480284
c1ccc(cc1)C(=O)NC1=CC(=O)c2ccccc2C1=O,4882,-0.34330328116279757,0.46227186069914294,0.25697509526928275,0.8712649786239169,0.15351358846161864,0.9345888303973613,-0.7662233789501038,0.8061532267513692,1.3809193823561305,0.5981907670290113,1.0078720549822178,-1.6812988437752918,0.8338300607874541
CC(=CC[C@@H](C1=CC(=O)c2c(ccc(c2C1=O)O)O)O)C,5208,-0.3120938919661796,0.6203947291253348,0.042142082827060716,0.8427508664959742,1.200574204693444,-0.07258942372018332,0.8791116181912388,1.14639280153997,-0.6478611678952163,-1.406246894272795,0.6063279181253807,-0.4246827923984101,0.8620304118714247
c1ccc(cc1)CSC1=C(C(=O)c2ccccc2C1=O)Cl,52589,-0.2808845027695616,1.0005496543597756,1.9732346570375465,1.340773406041003,-0.811015184325533,0.9345888303973613,-0.37908573256390565,0.8912131204485194,-0.30567812509348374,0.9231655981718072,0.9039145218307238,-1.6678099737244214,1.2370788453170927
C1(=C(C(=O)C(=C(C1=O)O)O)O)O,5424,-0.24967511357294367,-1.047026702018268,-1.8872921894734114,-1.4430161380144502,1.8711040010331035,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,1.8561221334493794,-1.3447068866292495,-1.0669470822477345,1.4848983780958416,-1.2350390441952113
CC1=C(C(=O)C(=C(C1=O)O)OC)O,66556,-0.21846572437632572,-0.8740529108315399,-1.39577150334547,-1.0387994747941045,0.8359756995161706,-1.0797676778377279,0.8791116181912388,-0.5548050724030335,1.7379841655269475,-1.3699618373423543,-0.755535845963782,1.43204394204934,-0.9243712075782233
C1(=C(C(=O)C(=C(C1=O)Cl)O)Cl)O,66604,-0.18725633517970777,-0.5176738107316001,-0.7583202491363586,-1.0919844452962024,0.5300444083537852,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,0.9885329922191806,-1.3616050101479389,-1.0442507615376462,1.4848983780958416,-0.8203843891357592
c1ccc(cc1)C(=O)Nc1c2c(c(cc1)Cl)C(=O)c1ccccc1C2=O,6679,-0.1560469459830898,1.6748102451234061,1.9054930240135037,2.0721456841267583,0.15351358846161864,1.9417670845149058,-0.7662233789501038,1.8268719511171714,1.3779240751449626,0.569061831222229,2.236395317285566,-1.8145039821829825,2.0878003383074777
